x, y, theta, stamp, 
0.008020481276787634, -1.3873702006134176, -1.8454951769602066, 11322000000, 
-0.004696753813068329, -1.4325505041628157, -1.8448322737836729, 11424000000, 
-0.017349778404919823, -1.477747903574711, -1.8430234443144613, 11526000000, 
-0.029930215754855386, -1.5229690500114883, -1.8414617198299572, 11628000000, 
-0.042471607485508045, -1.5682062332283424, -1.8410368408834439, 11730000000, 
-0.05502400936651676, -1.613446172337763, -1.8417668900703634, 11832000000, 
-0.0676217296352565, -1.6586779519774277, -1.8429947578622088, 11934000000, 
-0.08026402674223812, -1.7038913521020185, -1.8438832791977184, 12036000000, 
-0.0929234495675729, -1.7490872230599714, -1.843987670341358, 12138000000, 
-0.10556853948691451, -1.7942746358276365, -1.8434125545897926, 12240000000, 
-0.11818124189502836, -1.839459522770845, -1.8426470210647241, 12342000000, 
-0.13076522059337203, -1.8846417805198563, -1.8421872893756166, 12444000000, 
-0.14333886178180952, -1.9298173371023126, -1.842241205453232, 12546000000, 
-0.15592413774369054, -1.9749914162907347, -1.8426698222380855, 12648000000, 
-0.16432583283341326, -2.005107294726078, -1.8430245228804811, 12716000000, 
-0.17694399697458976, -2.0502805741880397, -1.8432906479540832, 12818000000, 
-0.18957023085733793, -2.0954561641472154, -1.8432634232410416, 12920000000, 
-0.20219276265107092, -2.1406371654575724, -1.8430720501303224, 13022000000, 
-0.21480558481286863, -2.1858256094997874, -1.8428511515607322, 13124000000, 
-0.2274114071522955, -2.2310209313946405, -1.8427223272195996, 13226000000, 
-0.24001643672863024, -2.276221360461449, -1.842743660470794, 13328000000, 
-0.25262587230282046, -2.321425241493589, -1.8428595830744015, 13430000000, 
-0.2652414131560957, -2.3666318863744014, -1.8429818286958213, 13532000000, 
-0.27786196369963484, -2.4118413446109703, -1.843032343831672, 13634000000, 
-0.29048361067497136, -2.4570546160244473, -1.8429951989480575, 13736000000, 
-0.30310348967229517, -2.502271830968451, -1.8429095401200126, 13838000000, 
-0.3157179420482191, -2.5474833570142437, -1.8428348770227099, 13940000000, 
-0.32832755918229345, -2.592685109449426, -1.8428119470079454, 14042000000, 
-0.3409344515888682, -2.63787649257834, -1.8428423082985947, 14144000000, 
-0.3535402992207321, -2.6830569968225704, -1.8428959931032758, 14246000000, 
-0.3661457624783267, -2.728228933338102, -1.8429353637107861, 14348000000, 
-0.3745502649154082, -2.758344725985058, -1.842939019740342, 14416000000, 
-0.3871580240511853, -2.8035223854313456, -1.8429198300888576, 14518000000, 
-0.39976570798536926, -2.8487050067970436, -1.8428897852305919, 14620000000, 
-0.4123734861654048, -2.8938926352814356, -1.8428706531720886, 14722000000, 
-0.4249819249463489, -2.939084797362652, -1.8428684841771863, 14824000000, 
-0.43759183145494823, -2.9842812926579083, -1.8428807770129876, 14926000000, 
-0.45020351330379293, -3.029481879422669, -1.842896218346185, 15028000000, 
-0.46281688002045934, -3.0746865001962793, -1.8429045499298486, 15130000000, 
-0.4754315574632066, -3.119895147914143, -1.8429018419865857, 15232000000, 
-0.48804705011263855, -3.165107833884349, -1.842891743138427, 15334000000, 
-0.5006613310344368, -3.210317320303184, -1.842881476934972, 15436000000, 
-0.5132723769736921, -3.2555166013640062, -1.8428771485027151, 15538000000, 
-0.5258805814877595, -3.300705459072327, -1.8428799249296526, 15640000000, 
-0.5384860892766204, -3.345884372646998, -1.8428867974790872, 15742000000, 
-0.5510917015548471, -3.3910627038634735, -1.8428941826471603, 15844000000, 
-0.5636986443638974, -3.4362455252196824, -1.8428938354462767, 15946000000, 
-0.5721039271891526, -3.4663700343919506, -1.8428927812305564, 16014000000, 
-0.584712817652578, -3.5115604607014386, -1.8428866636327068, 16116000000, 
-0.5973226050545403, -3.5567554096808403, -1.8428827877103386, 16218000000, 
-0.6099335572162163, -3.6019546700490706, -1.8428815399914473, 16320000000, 
-0.6225456522452619, -3.647158167717001, -1.8428830538727492, 16422000000, 
-0.6351591437088846, -3.6923657516239747, -1.8428858769589498, 16524000000, 
-0.6477726483518884, -3.737572979928987, -1.8428878420121368, 16626000000, 
-0.660383587863879, -3.7827705057845677, -1.8428882185147557, 16728000000, 
-0.6729915710824265, -3.827957627127214, -1.842887008735631, 16830000000, 
-0.6855977780396922, -3.8731390420143312, -1.8428856218177097, 16932000000, 
-0.6982050507975275, -3.9183238908588263, -1.8428832384291878, 17034000000, 
-0.7108132980431054, -3.9635134752563586, -1.8428847528652494, 17136000000, 
-0.7234229310890555, -4.008707388178079, -1.842883860067267, 17238000000, 
