e, e_dot, e_int, stamp, 
-0.004975815480579016, -0.002981714764026903, -0.0009397194832221548, builtin_interfaces.msg.Time(sec=18, nanosec=836000000), 
-0.004690347547984475, 0.00023980028365751713, -0.0009811346449918748, builtin_interfaces.msg.Time(sec=18, nanosec=938000000), 
-0.004135126493685526, 0.002802296622978299, -0.000938487687512933, builtin_interfaces.msg.Time(sec=19, nanosec=40000000), 
-0.003648676669177453, 0.0034722362626900725, -0.0008482422483376267, builtin_interfaces.msg.Time(sec=19, nanosec=142000000), 
-0.0034535606670902386, 0.0022718860886509575, -0.0007641407404368187, builtin_interfaces.msg.Time(sec=19, nanosec=244000000), 
-0.0035522938247285474, 0.00032127614816301886, -0.0007245081189477441, builtin_interfaces.msg.Time(sec=19, nanosec=346000000), 
-0.004157191997764542, -0.0023454377689143455, -0.0006325726344097219, builtin_interfaces.msg.Time(sec=19, nanosec=414000000), 
-0.003211815030213616, 0.0011349293150497708, -0.0006188737149867133, builtin_interfaces.msg.Time(sec=19, nanosec=516000000), 
-0.0019874313542340705, 0.007232535478434905, -0.0006362378099904315, builtin_interfaces.msg.Time(sec=19, nanosec=618000000), 
-0.0006087348130163761, 0.008676934057324134, -0.0003949427214275562, builtin_interfaces.msg.Time(sec=19, nanosec=720000000), 
0.00015247507056059817, 0.0071330214159822285, -0.00016617099457490967, builtin_interfaces.msg.Time(sec=19, nanosec=822000000), 
0.00016645998737696566, 0.0025839826679778057, -1.9706383345359234e-05, builtin_interfaces.msg.Time(sec=19, nanosec=924000000), 
-0.0002733419982225982, -0.0014193902292773213, 3.1003280606176627e-06, builtin_interfaces.msg.Time(sec=20, nanosec=26000000), 
-0.0007604295417087403, -0.00308963176361902, -5.897718557369735e-05, builtin_interfaces.msg.Time(sec=20, nanosec=128000000), 
-0.000916387475511593, -0.0021434849242966494, -0.00013261081305011933, builtin_interfaces.msg.Time(sec=20, nanosec=230000000), 
-0.000685997990183207, 0.00024810517175177793, -0.00016067142050344072, builtin_interfaces.msg.Time(sec=20, nanosec=332000000), 
-0.00024055552457125096, 0.00225277316980114, -0.00012531998733809145, builtin_interfaces.msg.Time(sec=20, nanosec=434000000), 
0.000147062033237777, 0.0027768667447366133, -5.3005420743134294e-05, builtin_interfaces.msg.Time(sec=20, nanosec=536000000), 
0.0002905262794055119, 0.0017702726799225428, 1.3398229588898578e-05, builtin_interfaces.msg.Time(sec=20, nanosec=638000000), 
0.00017847470884602146, 0.00010470891869414818, 4.18922854612731e-05, builtin_interfaces.msg.Time(sec=20, nanosec=740000000), 
-5.7910956018147886e-05, -0.0011614574514121994, 2.795412219187021e-05, builtin_interfaces.msg.Time(sec=20, nanosec=842000000), 
-0.0002467703461122017, -0.0014174835165274107, -8.582048343334314e-06, builtin_interfaces.msg.Time(sec=20, nanosec=944000000), 
-0.0002646641160461982, -0.0006891772000935011, -3.226290703000437e-05, builtin_interfaces.msg.Time(sec=21, nanosec=12000000), 
-0.00019284038256150993, 0.00017976654516897264, -3.990890786746156e-05, builtin_interfaces.msg.Time(sec=21, nanosec=114000000), 
-4.6812864983314384e-05, 0.0007261708368762795, -3.4293580724189526e-05, builtin_interfaces.msg.Time(sec=21, nanosec=216000000), 
5.1823004862505684e-05, 0.0008155446247467187, -1.2772456502397665e-05, builtin_interfaces.msg.Time(sec=21, nanosec=318000000), 
9.73944371724933e-05, 0.0004806910071860256, 6.9635112395145515e-06, builtin_interfaces.msg.Time(sec=21, nanosec=420000000), 
5.73649315749325e-05, 1.8473089041422714e-05, 1.404760140547534e-05, builtin_interfaces.msg.Time(sec=21, nanosec=522000000), 
-8.069949998912307e-06, -0.0003515479572380187, 9.974880474898916e-06, builtin_interfaces.msg.Time(sec=21, nanosec=624000000), 
-6.350935542243086e-05, -0.0004029142899912112, -9.665774215559252e-07, builtin_interfaces.msg.Time(sec=21, nanosec=726000000), 
-7.72411366769532e-05, -0.00023057062226013633, -1.0119790062684152e-05, builtin_interfaces.msg.Time(sec=21, nanosec=828000000), 
-5.0693171912197244e-05, 4.272061170077871e-05, -1.3018169152787527e-05, builtin_interfaces.msg.Time(sec=21, nanosec=930000000), 
-8.112247278146967e-06, 0.00023042963132935412, -9.251165798976223e-06, builtin_interfaces.msg.Time(sec=22, nanosec=32000000), 
2.3066952475225833e-05, 0.00024586708129141027, -2.4302157366280495e-06, builtin_interfaces.msg.Time(sec=22, nanosec=134000000), 
2.7272222719032513e-05, 0.0001179482333239316, 2.8714310982955735e-06, builtin_interfaces.msg.Time(sec=22, nanosec=236000000), 
9.80249505921904e-06, -4.4214858053355975e-05, 4.089633577236462e-06, builtin_interfaces.msg.Time(sec=22, nanosec=338000000), 
-1.4834719251899386e-05, -0.00014035647323643966, 1.5123198997919472e-06, builtin_interfaces.msg.Time(sec=22, nanosec=440000000), 
-3.166508001095636e-05, -0.000138225250233918, -2.4954166858472957e-06, builtin_interfaces.msg.Time(sec=22, nanosec=542000000), 
-3.233514492628764e-05, -5.833475224796084e-05, -5.360776204861749e-06, builtin_interfaces.msg.Time(sec=22, nanosec=644000000), 
-2.214065034178425e-05, 3.174809889724036e-05, -4.881316265811601e-06, builtin_interfaces.msg.Time(sec=22, nanosec=712000000), 
-8.55496465002048e-06, 7.92672675875572e-05, -3.571743062025234e-06, builtin_interfaces.msg.Time(sec=22, nanosec=814000000), 
-9.000854304108685e-07, 7.080188303791128e-05, -2.1485076287106606e-06, builtin_interfaces.msg.Time(sec=22, nanosec=916000000), 
-3.5859249294389883e-06, 1.6563465735271638e-05, -8.867863006711828e-07, builtin_interfaces.msg.Time(sec=23, nanosec=18000000), 
-9.013600724028237e-06, -2.704505097872456e-05, -9.179735537037102e-07, builtin_interfaces.msg.Time(sec=23, nanosec=120000000), 
-1.5864670010357074e-05, -4.0929150269726953e-05, -1.9355653051400522e-06, builtin_interfaces.msg.Time(sec=23, nanosec=222000000), 
-1.3592452318134107e-05, -1.5262838647019567e-05, -2.6160091675713203e-06, builtin_interfaces.msg.Time(sec=23, nanosec=324000000), 
