e, e_dot, e_int, stamp, 
5.100548498059437, 1.8467945738602037e-05, 0.867092616660358, builtin_interfaces.msg.Time(sec=7, nanosec=650000000), 
5.100559737359239, 5.5938136715264854e-05, 0.867093567509091, builtin_interfaces.msg.Time(sec=7, nanosec=718000000), 
5.100560399143123, 3.967027895216783e-05, 0.8670945559585019, builtin_interfaces.msg.Time(sec=7, nanosec=820000000), 
5.10055118218181, -2.8517258095680138e-05, 1.0405136496705236, builtin_interfaces.msg.Time(sec=7, nanosec=922000000), 
5.100094958793644, -0.0015514678315960613, 1.0404820447280632, builtin_interfaces.msg.Time(sec=8, nanosec=24000000), 
5.096612312917354, -0.01312956421485545, 1.0402135748647108, builtin_interfaces.msg.Time(sec=8, nanosec=126000000), 
5.086522577781612, -0.0452412700401054, 1.0392596297654972, builtin_interfaces.msg.Time(sec=8, nanosec=228000000), 
5.06798381711746, -0.09542831933297968, 1.0370760721315169, builtin_interfaces.msg.Time(sec=8, nanosec=330000000), 
5.041766984401549, -0.14918531126687876, 1.033346589792442, builtin_interfaces.msg.Time(sec=8, nanosec=432000000), 
5.008732426815336, -0.19750463434041224, 1.0280568595267352, builtin_interfaces.msg.Time(sec=8, nanosec=534000000), 
4.970640873966266, -0.23708703478427573, 1.0214375393924542, builtin_interfaces.msg.Time(sec=8, nanosec=636000000), 
4.9284359119859635, -0.267655049431242, 1.0137310264681945, builtin_interfaces.msg.Time(sec=8, nanosec=738000000), 
4.884224114378326, -0.2880558652931331, 1.0052644612224777, builtin_interfaces.msg.Time(sec=8, nanosec=840000000), 
4.840224346621649, -0.29403855121438244, 0.9963961373630437, builtin_interfaces.msg.Time(sec=8, nanosec=942000000), 
4.796215099577518, -0.29336338266936046, 0.9874051221192693, builtin_interfaces.msg.Time(sec=9, nanosec=44000000), 
4.750999012571287, -0.2974177801678716, 0.9783458151963907, builtin_interfaces.msg.Time(sec=9, nanosec=146000000), 
4.704586267334405, -0.30542944081037565, 0.9691224258048582, builtin_interfaces.msg.Time(sec=9, nanosec=248000000), 
4.657641066117961, -0.3111931548444217, 0.9596993915296083, builtin_interfaces.msg.Time(sec=9, nanosec=350000000), 
4.62635718706354, -0.26076360090288314, 0.792686456162568, builtin_interfaces.msg.Time(sec=9, nanosec=418000000), 
4.579461385371892, -0.26059893582022947, 0.7855960461846923, builtin_interfaces.msg.Time(sec=9, nanosec=520000000), 
4.532490865753522, -0.3128877377000598, 0.9342050417968489, builtin_interfaces.msg.Time(sec=9, nanosec=622000000), 
4.485505070560931, -0.31318771603653595, 0.9246270978746713, builtin_interfaces.msg.Time(sec=9, nanosec=724000000), 
4.438549923389596, -0.3131364745464212, 0.9150451184598751, builtin_interfaces.msg.Time(sec=9, nanosec=826000000), 
4.391634286315263, -0.3129026141522277, 0.9054668710580736, builtin_interfaces.msg.Time(sec=9, nanosec=928000000), 
4.344742542946689, -0.31269126814302456, 0.8958950191803051, builtin_interfaces.msg.Time(sec=10, nanosec=30000000), 
4.297858489903503, -0.3125859880391986, 0.8863280017032508, builtin_interfaces.msg.Time(sec=10, nanosec=132000000), 
4.250971872847736, -0.3125689003298415, 0.8767629575874588, builtin_interfaces.msg.Time(sec=10, nanosec=234000000), 
4.204075492834292, -0.31260999023070407, 0.867197598179816, builtin_interfaces.msg.Time(sec=10, nanosec=336000000), 
4.157169096959217, -0.3126759196283964, 0.8576307194596046, builtin_interfaces.msg.Time(sec=10, nanosec=438000000), 
4.110265869611103, -0.3126987440772962, 0.8480627112395135, builtin_interfaces.msg.Time(sec=10, nanosec=540000000), 
4.063370752731585, -0.31266114742543927, 0.8384947889125296, builtin_interfaces.msg.Time(sec=10, nanosec=642000000), 
4.01647970137441, -0.3126205607889787, 0.8289279100127626, builtin_interfaces.msg.Time(sec=10, nanosec=744000000), 
3.9695875269911274, -0.31261075246819353, 0.8193617827146041, builtin_interfaces.msg.Time(sec=10, nanosec=846000000), 
3.922687252022237, -0.3126414978405749, 0.8097953046663685, builtin_interfaces.msg.Time(sec=10, nanosec=948000000), 
3.8914123224047543, -0.2605840152879102, 0.66774226908036, builtin_interfaces.msg.Time(sec=11, nanosec=16000000), 
3.844491838912569, -0.26065137703222757, 0.6606535134225751, builtin_interfaces.msg.Time(sec=11, nanosec=118000000), 
3.797561657096035, -0.3128355510290648, 0.7842756756521082, builtin_interfaces.msg.Time(sec=11, nanosec=220000000), 
3.7506265287401552, -0.31288436724137875, 0.7747022416829156, builtin_interfaces.msg.Time(sec=11, nanosec=322000000), 
3.703690653553456, -0.312903345141929, 0.7651277610784959, builtin_interfaces.msg.Time(sec=11, nanosec=424000000), 
3.6567555686391184, -0.3129032003367893, 0.7555529470634255, builtin_interfaces.msg.Time(sec=11, nanosec=526000000), 
3.6098171163486157, -0.3129117906828016, 0.7459779070208009, builtin_interfaces.msg.Time(sec=11, nanosec=628000000), 
3.5628737109423607, -0.3129395256558591, 0.7364023549232463, builtin_interfaces.msg.Time(sec=11, nanosec=730000000), 
3.515924693523381, -0.3129747427507823, 0.7268258554153763, builtin_interfaces.msg.Time(sec=11, nanosec=832000000), 
3.4689713558416866, -0.31300785033558043, 0.7172483437009051, builtin_interfaces.msg.Time(sec=11, nanosec=934000000), 
3.422023740311026, -0.3130031773745164, 0.7076705456979743, builtin_interfaces.msg.Time(sec=12, nanosec=36000000), 
3.3750884064889792, -0.31294316450902454, 0.698093678179635, builtin_interfaces.msg.Time(sec=12, nanosec=138000000), 
3.3281650722362923, -0.3128622269157792, 0.6885188508944681, builtin_interfaces.msg.Time(sec=12, nanosec=240000000), 
3.2812528750996455, -0.31278510463111253, 0.6789464320600942, builtin_interfaces.msg.Time(sec=12, nanosec=342000000), 
3.234350929848612, -0.3127138079589346, 0.6693762836485493, builtin_interfaces.msg.Time(sec=12, nanosec=444000000), 
3.1874582176541266, -0.3126488581517295, 0.6598082175369621, builtin_interfaces.msg.Time(sec=12, nanosec=546000000), 
3.1405638017334514, -0.31262376038386847, 0.6502413605480608, builtin_interfaces.msg.Time(sec=12, nanosec=648000000), 
3.109297931973152, -0.26053428560324815, 0.5347814639104415, builtin_interfaces.msg.Time(sec=12, nanosec=716000000), 
3.062395447215889, -0.26056118172520737, 0.5276945735856079, builtin_interfaces.msg.Time(sec=12, nanosec=818000000), 
3.015488568226223, -0.31269787915643094, 0.624728372424238, builtin_interfaces.msg.Time(sec=12, nanosec=920000000), 
2.968577472044285, -0.31272658390534797, 0.6151593811490749, builtin_interfaces.msg.Time(sec=13, nanosec=22000000), 
