x, y, theta, stamp, 
6.0838246113155486e-05, -9.98864726626242e-07, 2.0355731708276464e-06, 57702000000, 
6.0857255400699725e-05, -9.988396880136383e-07, 2.0366008778735678e-06, 57736000000, 
0.0012154355974779386, -1.001832177007179e-06, 3.1326578974952463e-06, 57838000000, 
0.011612346460164118, -1.0142194301379992e-06, 3.388889960428101e-06, 57940000000, 
0.032408315723534364, -1.0171797544774244e-06, 3.7662793441977715e-06, 58042000000, 
0.0630672029927033, -1.367906320051161e-05, -0.003675201249109746, 58144000000, 
0.0996398520010684, -0.0011629064769525558, -0.06809404173856975, 58246000000, 
0.14119101878270482, -0.00649420139398175, -0.1963253147763481, 58348000000, 
0.1858746727955534, -0.019710541022740575, -0.38530009451866537, 58450000000, 
0.22771805979062434, -0.04154300213774901, -0.577308472614499, 58552000000, 
0.26458126822171735, -0.07102191386249018, -0.7707337476358211, 58654000000, 
0.2950861351101789, -0.10704169752921429, -0.9644651439977013, 58756000000, 
0.31789562827331125, -0.14783151234986175, -1.1629110740213098, 58858000000, 
0.3318576435637781, -0.19225385024071973, -1.3659110232117988, 58960000000, 
0.3362168471803866, -0.223412192392642, -1.4955294452447332, 59028000000, 
0.3356155866246341, -0.2687831627445391, -1.6642855657792244, 59130000000, 
0.32864854622341433, -0.3120795369584679, -1.782987874747006, 59232000000, 
0.3177284744390951, -0.35560347152961574, -1.8427435611613439, 59334000000, 
0.3051964008889147, -0.3988389994102208, -1.8566351839350537, 59436000000, 
0.2926494234063569, -0.44299145671944085, -1.8347536118828884, 59538000000, 
0.2811401063426719, -0.48864120571486214, -1.8029656332969386, 59640000000, 
0.27062768498134054, -0.534597762491016, -1.7900322380517821, 59742000000, 
0.2601910961436721, -0.5804184360531514, -1.800626249058625, 59844000000, 
0.24878257164568354, -0.6260105089872695, -1.828223220565524, 59946000000, 
0.23616678676618813, -0.6712725749104402, -1.8547771740785823, 60048000000, 
0.22273550119644417, -0.7162672345662455, -1.8683780020175473, 60150000000, 
0.20905111059722264, -0.7611385355606974, -1.8636321001848593, 60252000000, 
0.19583600445473212, -0.8061192494998527, -1.8496394214110976, 60354000000, 
0.18324311046275885, -0.8512683410425219, -1.83641142700142, 60456000000, 
0.17101276900756332, -0.8965240102538828, -1.8324014962441948, 60558000000, 
0.16284153355248282, -0.9267028267029549, -1.8373501462284956, 60626000000, 
0.15033405357407878, -0.9719087245182978, -1.8462834336308023, 60728000000, 
0.13740816699300334, -1.0169991285771458, -1.854389739058582, 60830000000, 
0.12420053572657522, -1.0620000870783846, -1.856542495900371, 60932000000, 
0.11104110569962734, -1.1070090664782677, -1.8538474158874085, 61034000000, 
0.09808536355118962, -1.1520725027627476, -1.8485056399245279, 61136000000, 
0.08533329607645092, -1.1972013662320795, -1.8444854335982102, 61238000000, 
0.07267166498124826, -1.2423683095369253, -1.8438703295679735, 61340000000, 
0.05995709760793895, -1.2875343780125008, -1.8463055235453392, 61442000000, 
0.0471066979760309, -1.3326729628130771, -1.8497401713791666, 61544000000, 
0.03413212089664829, -1.3777827433195757, -1.8518988376644299, 61646000000, 
0.021119067310677454, -1.4228826433327897, -1.8517859822743044, 61748000000, 
0.008155531508026904, -1.4679934590230415, -1.8499494847794982, 61850000000, 
-0.004722857119999455, -1.5131311968871262, -1.847830162345501, 61952000000, 
-0.017536352363643773, -1.558292601302455, -1.846772368213687, 62054000000, 
-0.030339742439921494, -1.6034624577005112, -1.8471713869400876, 62156000000, 
-0.04318407930771101, -1.6486252847066867, -1.8484940908473428, 62258000000, 
-0.051777250665813075, -1.6787220872481867, -1.8494529271786382, 62326000000, 
-0.06470272696778674, -1.723846279727999, -1.8500727249978068, 62428000000, 
-0.07763733242690174, -1.7689546998634544, -1.8497696307297622, 62530000000, 
-0.09054324292690459, -1.8140595213374202, -1.8491604874026095, 62632000000, 
-0.10341694933856936, -1.8591623071870083, -1.8485323783418284, 62734000000, 
-0.11626892916254108, -1.9042606283330583, -1.8482851717322073, 62836000000, 
-0.1291195552761476, -1.949357644320865, -1.848454794610261, 62938000000, 
-0.1419844965707905, -1.9944549854006972, -1.8488397830173093, 63040000000, 
-0.1548665800258884, -2.039551752269477, -1.8491759944081232, 63142000000, 
-0.1677584824579602, -2.084649732421982, -1.8492605599313392, 63244000000, 
-0.1806495313319664, -2.129752113180472, -1.8491024488206587, 63346000000, 
-0.19353235094311777, -2.174861323096349, -1.8488425378839293, 63448000000, 
-0.20640674989197047, -2.219977771148193, -1.8486572257152167, 63550000000, 
-0.21927826266861275, -2.265099955350657, -1.8486399112979461, 63652000000, 
-0.23215315420352528, -2.310225955336863, -1.8487641559017256, 63754000000, 
-0.2450358908723064, -2.3553542921053943, -1.8489254513548883, 63856000000, 
-0.2579250143645867, -2.400485075078772, -1.8490196362232805, 63958000000, 
