e, e_dot, e_int, stamp, 
-1.7684287845624134, -0.0007437476302962764, -0.24048608497721113, builtin_interfaces.msg.Time(sec=57, nanosec=838000000), 
-1.7704274578628172, -0.007405976357110304, -0.36088020970190215, builtin_interfaces.msg.Time(sec=57, nanosec=940000000), 
-1.7744202224180328, -0.019971459518731322, -0.36130279960934186, builtin_interfaces.msg.Time(sec=58, nanosec=42000000), 
-1.7766156118783007, -0.020627180051611866, -0.3618595038668222, builtin_interfaces.msg.Time(sec=58, nanosec=144000000), 
-1.719232686694625, 0.1839584524113591, -0.35837825942738516, builtin_interfaces.msg.Time(sec=58, nanosec=246000000), 
-1.5991475928623236, 0.5915600633865906, -0.34645972061759694, builtin_interfaces.msg.Time(sec=58, nanosec=348000000), 
-1.4192567938261627, 0.9999196428948746, -0.3221593209900515, builtin_interfaces.msg.Time(sec=58, nanosec=450000000), 
-1.2362072017936527, 1.2098013035622361, -0.28931358801678536, builtin_interfaces.msg.Time(sec=58, nanosec=552000000), 
-1.0512062711175048, 1.2268350756955264, -0.2520535781381377, builtin_interfaces.msg.Time(sec=58, nanosec=654000000), 
-0.8650813119021178, 1.2370862996384497, -0.21436964536730269, builtin_interfaces.msg.Time(sec=58, nanosec=756000000), 
-0.673096728228971, 1.260365142961779, -0.17607813316490434, builtin_interfaces.msg.Time(sec=58, nanosec=858000000), 
-0.47513157397012673, 1.2998324597733035, -0.13690505375888265, builtin_interfaces.msg.Time(sec=58, nanosec=960000000), 
-0.34803722244781543, 1.0835316859371853, -0.08478837972999174, builtin_interfaces.msg.Time(sec=59, nanosec=28000000), 
-0.18164962134344753, 0.978273175422264, -0.05693971033981208, builtin_interfaces.msg.Time(sec=59, nanosec=130000000), 
-0.06398532638220877, 0.9468396535520222, -0.040369707571796073, builtin_interfaces.msg.Time(sec=59, nanosec=232000000), 
-0.004511724855841948, 0.5904596549586852, -0.01700997373554188, builtin_interfaces.msg.Time(sec=59, nanosec=334000000), 
0.009433222248267592, 0.24472849543492123, -0.004016340371305252, builtin_interfaces.msg.Time(sec=59, nanosec=436000000), 
-0.012443801734980164, -0.026440256263794055, -0.0005115166952937073, builtin_interfaces.msg.Time(sec=59, nanosec=538000000), 
-0.04452713268264952, -0.1798678497697237, -0.0032325644275166218, builtin_interfaces.msg.Time(sec=59, nanosec=640000000), 
-0.057986479499385624, -0.15180892588135153, -0.00781710414635704, builtin_interfaces.msg.Time(sec=59, nanosec=742000000), 
-0.047936957000891844, -0.011366081060807757, -0.010230638704439033, builtin_interfaces.msg.Time(sec=59, nanosec=844000000), 
-0.020676452870937112, 0.12436675542816171, -0.00860879247724259, builtin_interfaces.msg.Time(sec=59, nanosec=946000000), 
0.005812005937073872, 0.17916320979321906, -0.004270495467563345, builtin_interfaces.msg.Time(sec=60, nanosec=48000000), 
0.019538464318084703, 0.13404972396340606, 0.0003178331821270594, builtin_interfaces.msg.Time(sec=60, nanosec=150000000), 
0.014983764569870495, 0.030572528775988744, 0.0027427279681019765, builtin_interfaces.msg.Time(sec=60, nanosec=252000000), 
0.0010760367919939728, -0.0615414250869691, 0.002420682066236543, builtin_interfaces.msg.Time(sec=60, nanosec=354000000), 
-0.012214559820413529, -0.09066108130094674, 0.0002614764248186638, builtin_interfaces.msg.Time(sec=60, nanosec=456000000), 
-0.016377020856154, -0.058176858827159915, -0.0018710569841510016, builtin_interfaces.msg.Time(sec=60, nanosec=558000000), 
-0.01152846342188485, 0.0022869879950955982, -0.002273469165578968, builtin_interfaces.msg.Time(sec=60, nanosec=626000000), 
-0.0026865024848838903, 0.04563506123756703, -0.001733545916565622, builtin_interfaces.msg.Time(sec=60, nanosec=728000000), 
0.005431191853646933, 0.05653218425177261, -0.0005972966356122827, builtin_interfaces.msg.Time(sec=60, nanosec=830000000), 
0.007667748010480091, 0.034514168317879935, 0.000708045741788533, builtin_interfaces.msg.Time(sec=60, nanosec=932000000), 
0.0050464160529986035, -0.0012825860021610975, 0.0012338842023645424, builtin_interfaces.msg.Time(sec=61, nanosec=34000000), 
-0.0002725662403615381, -0.026467714169472096, 0.0008460286519719665, builtin_interfaces.msg.Time(sec=61, nanosec=136000000), 
