e, e_dot, e_int, stamp, 
-3.9516137173789545e-05, -8.403839847940613e-05, -5.952603310927173e-06, builtin_interfaces.msg.Time(sec=105, nanosec=775000000), 
-6.0513592374134006e-05, -8.93202106455604e-05, -9.094813593530481e-06, builtin_interfaces.msg.Time(sec=105, nanosec=877000000), 
-5.2347309253519825e-05, -4.2770573599100935e-05, -1.0361638638498148e-05, builtin_interfaces.msg.Time(sec=105, nanosec=979000000), 
-3.0302903637036138e-05, 0.00010070229579032623, -9.735138757998917e-06, builtin_interfaces.msg.Time(sec=106, nanosec=81000000), 
-7.716395161061484e-06, 0.0001487697136415278, -6.144929347509986e-06, builtin_interfaces.msg.Time(sec=106, nanosec=183000000), 
9.020844976115328e-06, 0.0001310791620438382, -1.9718948598947957e-06, builtin_interfaces.msg.Time(sec=106, nanosec=285000000), 
1.8683106883576883e-05, 8.799834014879455e-05, 1.3591538555068891e-06, builtin_interfaces.msg.Time(sec=106, nanosec=387000000), 
2.0431956847977162e-05, 3.803703957287278e-05, 3.273241792121517e-06, builtin_interfaces.msg.Time(sec=106, nanosec=489000000), 
1.745346376802459e-05, -4.098810385174308e-06, 3.846659869971347e-06, builtin_interfaces.msg.Time(sec=106, nanosec=591000000), 
1.1495667604943804e-05, -2.9787630810111192e-05, 3.3579139990242973e-06, builtin_interfaces.msg.Time(sec=106, nanosec=693000000), 
4.890107702326674e-06, -4.187785355232639e-05, 2.301068257120064e-06, builtin_interfaces.msg.Time(sec=106, nanosec=795000000), 
-9.905745885774309e-07, -4.162080731173745e-05, 1.046873648871127e-06, builtin_interfaces.msg.Time(sec=106, nanosec=897000000), 
-3.7847391920475815e-06, -2.891615631458085e-05, 6.504988896427477e-09, builtin_interfaces.msg.Time(sec=106, nanosec=965000000), 
-7.008990956514083e-06, -2.0061387893122173e-05, -6.67777268437882e-07, builtin_interfaces.msg.Time(sec=107, nanosec=67000000), 
-8.586457227233169e-06, -1.6005726783951957e-05, -1.3178527415540484e-06, builtin_interfaces.msg.Time(sec=107, nanosec=169000000), 
-9.350593523915762e-06, -7.805341891338932e-06, -1.6963308361210846e-06, builtin_interfaces.msg.Time(sec=107, nanosec=271000000), 
-8.995824925861484e-06, -1.3645589954277189e-06, -1.831435546036708e-06, builtin_interfaces.msg.Time(sec=107, nanosec=373000000), 
-7.271277950859911e-06, 6.93105191018617e-06, -1.7420033552433265e-06, builtin_interfaces.msg.Time(sec=107, nanosec=475000000), 
-4.545045201087561e-06, 1.4835932415913078e-05, -1.4152260692910088e-06, builtin_interfaces.msg.Time(sec=107, nanosec=577000000), 
-1.35363332587346e-06, 1.972548208328817e-05, -8.955570404918233e-07, builtin_interfaces.msg.Time(sec=107, nanosec=679000000), 
1.720765658630441e-06, 2.0886036199060005e-05, -2.840980750464794e-07, builtin_interfaces.msg.Time(sec=107, nanosec=781000000), 
4.18914867172937e-06, 1.8475939992009433e-05, 3.0982710830507184e-07, builtin_interfaces.msg.Time(sec=107, nanosec=883000000), 
5.5398307652332335e-06, 1.2730217022009308e-05, 7.78582666500327e-07, builtin_interfaces.msg.Time(sec=107, nanosec=985000000), 
5.071655343025228e-06, 2.9416889043195247e-06, 1.0064431650391723e-06, builtin_interfaces.msg.Time(sec=108, nanosec=87000000), 
5.256362083594368e-06, -9.448956054628846e-07, 1.0790136770459923e-06, builtin_interfaces.msg.Time(sec=108, nanosec=189000000), 
2.9391252129862266e-06, -7.1084337667966695e-06, 9.021656994931958e-07, builtin_interfaces.msg.Time(sec=108, nanosec=291000000), 
1.79305977998645e-06, -1.1544341012026393e-05, 6.79221201206559e-07, builtin_interfaces.msg.Time(sec=108, nanosec=393000000), 
-5.402113911756601e-08, -9.977154507012642e-06, 3.181151420621475e-07, builtin_interfaces.msg.Time(sec=108, nanosec=495000000), 
-6.869689901378706e-07, -8.266762567081068e-06, 5.961728020809076e-08, builtin_interfaces.msg.Time(sec=108, nanosec=563000000), 
-1.4604220681668778e-06, -4.688003096831039e-06, -1.2474669118726447e-07, builtin_interfaces.msg.Time(sec=108, nanosec=665000000), 
-1.7397098075466744e-06, -3.509136058029346e-06, -2.6432285887789673e-07, builtin_interfaces.msg.Time(sec=108, nanosec=767000000), 
-1.7483067995538448e-06, -9.5961577128989e-07, -3.3649382991818296e-07, builtin_interfaces.msg.Time(sec=108, nanosec=869000000), 
-1.468179151364879e-06, 9.051021872726513e-07, -3.37021311575647e-07, builtin_interfaces.msg.Time(sec=108, nanosec=971000000), 
-1.0073046627923077e-06, 2.470007122538457e-06, -2.872177617323501e-07, builtin_interfaces.msg.Time(sec=109, nanosec=73000000), 
-4.786644971499499e-07, 3.2983821807164304e-06, -2.0088208516888524e-07, builtin_interfaces.msg.Time(sec=109, nanosec=175000000), 
8.115757887949826e-08, 3.628207472239353e-06, -9.552718751226762e-08, builtin_interfaces.msg.Time(sec=109, nanosec=277000000), 
5.906762816643152e-07, 3.564469262714217e-06, 1.3135516710782722e-08, builtin_interfaces.msg.Time(sec=109, nanosec=379000000), 
9.85863679803245e-07, 3.015687003079156e-06, 1.1272343274359996e-07, builtin_interfaces.msg.Time(sec=109, nanosec=481000000), 
1.268755695393864e-06, 2.260264712431829e-06, 1.934801046665768e-07, builtin_interfaces.msg.Time(sec=109, nanosec=583000000), 
1.4938390546781477e-06, 1.6932512495830092e-06, 2.548951732315174e-07, builtin_interfaces.msg.Time(sec=109, nanosec=685000000), 
9.77971126081556e-07, -9.69281897707693e-07, 2.5435847957844256e-07, builtin_interfaces.msg.Time(sec=109, nanosec=787000000), 
1.3234503606351922e-06, -5.679623134765185e-07, 2.5807771681485286e-07, builtin_interfaces.msg.Time(sec=109, nanosec=889000000), 
7.728207986890112e-07, -6.83834424641816e-07, 2.090484754075916e-07, builtin_interfaces.msg.Time(sec=109, nanosec=991000000), 
7.033572846371072e-07, -2.0669769199936163e-06, 1.903747341893691e-07, builtin_interfaces.msg.Time(sec=110, nanosec=93000000), 
3.887213562148162e-07, -1.2803314749139834e-06, 1.2681316188878353e-07, builtin_interfaces.msg.Time(sec=110, nanosec=195000000), 
2.3729552434126333e-07, -1.5535392009861464e-06, 7.533120269428058e-08, builtin_interfaces.msg.Time(sec=110, nanosec=263000000), 
9.340638795762857e-08, -9.843832275239588e-07, 4.0767318549110124e-08, builtin_interfaces.msg.Time(sec=110, nanosec=365000000), 
7.647815847278139e-08, -5.360578862282731e-07, 2.768824481247378e-08, builtin_interfaces.msg.Time(sec=110, nanosec=467000000), 
9.824044555628575e-08, 1.6113525328857275e-08, 1.8232499455095305e-08, builtin_interfaces.msg.Time(sec=110, nanosec=569000000), 
2.8275009356093506e-07, 6.875731169605123e-07, 3.1107871436120143e-08, builtin_interfaces.msg.Time(sec=110, nanosec=671000000), 
6.210187450950144e-07, 1.7425943317957622e-06, 6.813663132643199e-08, builtin_interfaces.msg.Time(sec=110, nanosec=773000000), 
1.0910597361135643e-06, 2.694365475175431e-06, 1.3564834308432692e-07, builtin_interfaces.msg.Time(sec=110, nanosec=875000000), 
-0.00021254122451885848, -0.000710540810879845, -1.4336381930560191e-05, builtin_interfaces.msg.Time(sec=110, nanosec=977000000), 
