x, y, th, stamp, 
-3.940727949142456, -1.507981538772583, -2.987895732502607, 1759350513161894717
-3.940727949142456, -1.507981538772583, -2.987895991971421, 1759350513224347388
-3.940727949142456, -1.507981538772583, -2.9878959750403293, 1759350513275127663
-3.940727949142456, -1.507981538772583, -2.987895989506911, 1759350513322813833
-3.940727949142456, -1.507981538772583, -2.987895981556091, 1759350513372775538
-3.940727949142456, -1.507981538772583, -2.987895973189534, 1759350513414753166
-3.940727949142456, -1.507981538772583, -2.987895947858696, 1759350513464891834
-3.940727949142456, -1.507981538772583, -2.9878959679304447, 1759350513514937908
-3.940727949142456, -1.507981538772583, -2.9878959650898236, 1759350513563711998
-3.940727949142456, -1.507981538772583, -2.98789619528899, 1759350513654732384
-3.940727949142456, -1.507981538772583, -2.987896201723264, 1759350513723916266
-3.940727949142456, -1.507981538772583, -2.987896206131637, 1759350513773842061
-3.940727949142456, -1.507981538772583, -2.9878962188534404, 1759350513815753626
-3.940727949142456, -1.507981538772583, -2.9878962085146488, 1759350513866169443
-3.940727949142456, -1.507981538772583, -2.987896215661659, 1759350513916775856
-3.940727949142456, -1.507981538772583, -2.9878962136964318, 1759350513964001746
-3.940727949142456, -1.507981538772583, -2.9878964334321285, 1759350514013778358
-3.940727949142456, -1.507981538772583, -2.987896437204612, 1759350514054669306
-3.940727949142456, -1.507981538772583, -2.9878964400121575, 1759350514174875245
-3.940727949142456, -1.507981538772583, -2.987896450903743, 1759350514214861276
-3.940727949142456, -1.507981538772583, -2.98789644445816, 1759350514266025197
-3.940727949142456, -1.507981538772583, -2.987896431463203, 1759350514314987826
-3.940717935562134, -1.5079902410507202, -2.987995408901195, 1759350514365269664
-3.9414384365081787, -1.5080132484436035, -2.9916138488916424, 1759350514415421151
-3.94384765625, -1.5081164836883545, -3.002884848552205, 1759350514454535852
-3.9510655403137207, -1.508840560913086, -3.028960704355034, 1759350514525506388
-3.9575493335723877, -1.508976936340332, -3.0541355476159002, 1759350514575050853
-3.963881492614746, -1.50927734375, -3.0809690915732717, 1759350514615822407
-3.9732439517974854, -1.5096327066421509, -3.1193661697605313, 1759350514666039830
-3.984830856323242, -1.5096367597579956, 3.1212730414222283, 1759350514714906832
-3.997323513031006, -1.5092339515686035, 3.0714385559432116, 1759350514765068345
-4.022542476654053, -1.506624698638916, 2.974935064169103, 1759350514854349291
-4.036953449249268, -1.5041159391403198, 2.9186182183836515, 1759350514906388137
-4.057017803192139, -1.4990650415420532, 2.843547111749854, 1759350514975923726
-4.068514823913574, -1.4952361583709717, 2.803616472812014, 1759350515015120165
-4.082027435302734, -1.4904046058654785, 2.750862166737918, 1759350515065098338
-4.095553874969482, -1.4845720529556274, 2.6999582949614105, 1759350515114773203
-4.108804702758789, -1.478200078010559, 2.6467758015508163, 1759350515164445410
-4.1239447593688965, -1.469712257385254, 2.583019043068751, 1759350515224940088
-4.13159704208374, -1.465026617050171, 2.552353161709735, 1759350515254916173
-4.1484198570251465, -1.453291654586792, 2.4782184667861458, 1759350515324285410
-4.159650802612305, -1.444562554359436, 2.4219490479707404, 1759350515375845906
-4.1682047843933105, -1.4369688034057617, 2.3778720734579286, 1759350515415896942
-4.178677082061768, -1.4262778759002686, 2.3265651759305315, 1759350515465085646
-4.18853235244751, -1.4156345129013062, 2.2740355623304715, 1759350515514146919
-4.197698593139648, -1.4045555591583252, 2.2195207558649024, 1759350515565048751
-4.206256866455078, -1.393189549446106, 2.1649770549765606, 1759350515615730434
-4.212803363800049, -1.3833343982696533, 2.1222554116905163, 1759350515655356258
-4.2230000495910645, -1.36563241481781, 2.0496372414320887, 1759350515724908928
-4.229555130004883, -1.3528960943222046, 1.9950611379880683, 1759350515776039123
-4.234415054321289, -1.3424690961837769, 1.9496202367650775, 1759350515815722232
-4.239579200744629, -1.3286532163619995, 1.8974729659677076, 1759350515864842277
-4.243808746337891, -1.3156307935714722, 1.8484117843000591, 1759350515910697599
-4.247483730316162, -1.3019039630889893, 1.7955253674987768, 1759350515959698993
-4.250597953796387, -1.287723183631897, 1.7386751449550004, 1759350516010726176
-4.253011226654053, -1.2737401723861694, 1.6810697452632657, 1759350516061353920
-4.254424095153809, -1.2598408460617065, 1.630091293460916, 1759350516108780854
-4.25515079498291, -1.2416921854019165, 1.5642360947269007, 1759350516171857706
-4.255061149597168, -1.2283092737197876, 1.5138055147068692, 1759350516218860520
-4.253939628601074, -1.2135848999023438, 1.4591344541525186, 1759350516268870175
-4.252462387084961, -1.2015732526779175, 1.412786008573762, 1759350516310858693
