x, y, th, stamp, 
-3.3935930728912354, -1.05878484249115, -2.524453163756242, 1759350463612300218
-3.3935935497283936, -1.05878484249115, -2.524450906044494, 1759350463673080101
-3.3935937881469727, -1.05878484249115, -2.5244492993363896, 1759350463722823143
-3.3935940265655518, -1.05878484249115, -2.5244474604702125, 1759350463772627113
-3.393594980239868, -1.05878484249115, -2.5244421558241434, 1759350463912679079
-3.3935952186584473, -1.05878484249115, -2.5244402891407947, 1759350463962198581
-3.3935954570770264, -1.05878484249115, -2.524438680606762, 1759350464023881689
-3.3935956954956055, -1.0587847232818604, -2.5244361554137624, 1759350464072749688
-3.3935956954956055, -1.0587847232818604, -2.5244361554137624, 1759350464122737757
-3.3935956954956055, -1.0587847232818604, -2.5244361554137624, 1759350464172741703
-3.3935956954956055, -1.0587847232818604, -2.5244361554137624, 1759350464212774120
-3.3935956954956055, -1.0587847232818604, -2.5244361554137624, 1759350464262864919
-3.3935956954956055, -1.0587847232818604, -2.5244361554137624, 1759350464312678799
-3.3935956954956055, -1.0587847232818604, -2.5244361554137624, 1759350464362421470
-3.3935956954956055, -1.0587847232818604, -2.5244361554137624, 1759350464412744270
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350464452682667
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350464522723546
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350464572630497
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350464612755783
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350464663105053
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350464712945309
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350464762517468
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350464812417234
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350464853227136
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350464922624148
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350464972739448
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350465013642327
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350465062341044
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350465112214583
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350465162954567
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350465222441648
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350465252979337
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350465322833728
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350465372917463
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350465412860707
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350465462647837
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350465512882867
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350465562736398
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350465614099012
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350465673075776
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350465722418339
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350465773711935
-3.3935976028442383, -1.0587842464447021, -2.524422310309329, 1759350465812837228
-3.393610954284668, -1.0587807893753052, -2.524318940205332, 1759350465862607610
-3.3941144943237305, -1.059049129486084, -2.5282874026875763, 1759350465912144859
-3.396305799484253, -1.0603704452514648, -2.5488886586001955, 1759350465962277249
-3.399968147277832, -1.0627115964889526, -2.584980006310555, 1759350466022550956
-3.4034812450408936, -1.0644512176513672, -2.6284469941645288, 1759350466072176335
-3.407947063446045, -1.0667706727981567, -2.6827647764750555, 1759350466122449522
-3.4128785133361816, -1.068749189376831, -2.740531162803015, 1759350466167469857
-3.418189287185669, -1.0709352493286133, -2.8056977168004558, 1759350466212609197
-3.42691707611084, -1.0734132528305054, -2.885335717500192, 1759350466262959682
-3.436552047729492, -1.0754507780075073, -2.9725032210064493, 1759350466312860878
-3.448859691619873, -1.0767959356307983, -3.0766611107574726, 1759350466372324052
-3.4590935707092285, -1.0768572092056274, 3.118840454992714, 1759350466422641554
-3.469430685043335, -1.076230764389038, 3.029810662477702, 1759350466472626442
-3.4799582958221436, -1.0746396780014038, 2.9410691531517568, 1759350466522668514
-3.489436149597168, -1.0724585056304932, 2.8597207269913634, 1759350466568749323
-3.498211622238159, -1.0694769620895386, 2.782847391403715, 1759350466612766007
-3.507533073425293, -1.0655653476715088, 2.695264601972235, 1759350466663039940
-3.5167603492736816, -1.060595989227295, 2.6069674131348655, 1759350466712461328
-3.525350570678711, -1.055350422859192, 2.5184974967533726, 1759350466763495572
-3.5332887172698975, -1.0489535331726074, 2.437425148898427, 1759350466809460726
-3.5429224967956543, -1.0397733449935913, 2.3271071980935703, 1759350466872795670
-3.5500071048736572, -1.0320985317230225, 2.236343856953057, 1759350466923820124
-3.5559301376342773, -1.0236866474151611, 2.1546748840879335, 1759350466969725642
-3.5609116554260254, -1.0158984661102295, 2.079996085163947, 1759350467012729999
-3.565985918045044, -1.0058984756469727, 1.9966199897203813, 1759350467062765208
-3.570134162902832, -0.9955975413322449, 1.9138696672949662, 1759350467112829276
-3.5734894275665283, -0.9854800701141357, 1.8361495527857792, 1759350467159790496
-3.5760889053344727, -0.9753267765045166, 1.7515185850105148, 1759350467209303654
-3.5781733989715576, -0.9615660309791565, 1.648073467110994, 1759350467273018587
-3.578861951828003, -0.9507969617843628, 1.5700309845857852, 1759350467320730853
-3.57859468460083, -0.9395036101341248, 1.4882932866528615, 1759350467370833808
