e, e_dot, e_int, stamp, 
3.085017143417047, -0.3126022845489107, 0.6389091065361179, builtin_interfaces.msg.Time(sec=10, nanosec=302000000), 
3.038122764346032, -0.3126147279937082, 0.629343202154491, builtin_interfaces.msg.Time(sec=10, nanosec=404000000), 
2.991224320303693, -0.31264274371118006, 0.6197767675085405, builtin_interfaces.msg.Time(sec=10, nanosec=506000000), 
2.944321387059066, -0.31267125762321896, 0.6102094560761977, builtin_interfaces.msg.Time(sec=10, nanosec=608000000), 
2.8974137391371597, -0.3127019372217769, 0.6006412423619943, builtin_interfaces.msg.Time(sec=10, nanosec=710000000), 
2.850501207656805, -0.3127339313408702, 0.5910720707020061, builtin_interfaces.msg.Time(sec=10, nanosec=812000000), 
2.803583852410434, -0.3127662890890859, 0.581501918345899, builtin_interfaces.msg.Time(sec=10, nanosec=914000000), 
2.756661956304848, -0.31279750450652344, 0.5719307971133019, builtin_interfaces.msg.Time(sec=11, nanosec=16000000), 
2.7097357943455567, -0.3128268602162576, 0.5623587490081369, builtin_interfaces.msg.Time(sec=11, nanosec=118000000), 
2.6784494102873606, -0.260708486724958, 0.46154133911980666, builtin_interfaces.msg.Time(sec=11, nanosec=186000000), 
2.6315163883591732, -0.2607313532879448, 0.4544497569362184, builtin_interfaces.msg.Time(sec=11, nanosec=288000000), 
2.5845792137102697, -0.3129006552569698, 0.5368290608402626, builtin_interfaces.msg.Time(sec=11, nanosec=390000000), 
2.5376378703957654, -0.3129283932113595, 0.5272538761276341, builtin_interfaces.msg.Time(sec=11, nanosec=492000000), 
2.4906923754592927, -0.31295612750325663, 0.5176778432504422, builtin_interfaces.msg.Time(sec=11, nanosec=594000000), 
2.443743070223734, -0.3129826672401048, 0.5081009854933578, builtin_interfaces.msg.Time(sec=11, nanosec=696000000), 
2.39679926804156, -0.312977024725775, 0.49852396053327186, builtin_interfaces.msg.Time(sec=11, nanosec=798000000), 
2.349866342788402, -0.3129224247844394, 0.4889477903116513, builtin_interfaces.msg.Time(sec=11, nanosec=900000000), 
2.3029442690597155, -0.31284999660614893, 0.479373471832498, builtin_interfaces.msg.Time(sec=12, nanosec=2000000), 
2.256033041973047, -0.31277766938451634, 0.46980136845983916, builtin_interfaces.msg.Time(sec=12, nanosec=104000000), 
2.2091326173886126, -0.31270550557034316, 0.46023147513265344, builtin_interfaces.msg.Time(sec=12, nanosec=206000000), 
2.162239001866434, -0.3126468003553769, 0.45066351696351026, builtin_interfaces.msg.Time(sec=12, nanosec=308000000), 
2.115341573470597, -0.31263681306005137, 0.44109649710534377, builtin_interfaces.msg.Time(sec=12, nanosec=410000000), 
2.068438761816489, -0.31266746683315044, 0.43152931492643937, builtin_interfaces.msg.Time(sec=12, nanosec=512000000), 
2.0215314116113006, -0.3127005395309886, 0.4219611987890902, builtin_interfaces.msg.Time(sec=12, nanosec=614000000), 
1.974619246909575, -0.3127317163563803, 0.41239208058294075, builtin_interfaces.msg.Time(sec=12, nanosec=716000000), 
1.9433419393838085, -0.26063157409164023, 0.3365712472145987, builtin_interfaces.msg.Time(sec=12, nanosec=784000000), 
1.896422166031581, -0.26065693625997977, 0.32948172329841463, builtin_interfaces.msg.Time(sec=12, nanosec=886000000), 
1.8494979387119144, -0.31281333557298047, 0.3868698190006566, builtin_interfaces.msg.Time(sec=12, nanosec=988000000), 
1.8025693287416658, -0.31284279096638407, 0.37729728147699093, builtin_interfaces.msg.Time(sec=13, nanosec=90000000), 
1.75563640347734, -0.312871784115248, 0.36772384962330246, builtin_interfaces.msg.Time(sec=13, nanosec=192000000), 
1.708699268022907, -0.3129002023958627, 0.35814954001645, builtin_interfaces.msg.Time(sec=13, nanosec=294000000), 
1.66175797244247, -0.3129281034495664, 0.3485743677881047, builtin_interfaces.msg.Time(sec=13, nanosec=396000000), 
1.6148148611431434, -0.31294802293254503, 0.3389985029093794, builtin_interfaces.msg.Time(sec=13, nanosec=498000000), 
1.567880828383127, -0.3129238135311437, 0.3294228490138743, builtin_interfaces.msg.Time(sec=13, nanosec=600000000), 
1.520957624310564, -0.312857456108598, 0.31984842534090474, builtin_interfaces.msg.Time(sec=13, nanosec=702000000), 
1.4740452198016383, -0.3127853619382955, 0.31027608972968235, builtin_interfaces.msg.Time(sec=13, nanosec=804000000), 
1.427143407583424, -0.31271405575713357, 0.3007059451153025, builtin_interfaces.msg.Time(sec=13, nanosec=906000000), 
1.3802430913084633, -0.3126737616439164, 0.2911373568711597, builtin_interfaces.msg.Time(sec=14, nanosec=8000000), 
1.3333380622222057, -0.312684484537394, 0.2815692701557583, builtin_interfaces.msg.Time(sec=14, nanosec=110000000), 
1.2864281344960882, -0.3127165227079172, 0.2720006315858195, builtin_interfaces.msg.Time(sec=14, nanosec=212000000), 
1.2395134960608158, -0.3127485538712997, 0.2624310191089794, builtin_interfaces.msg.Time(sec=14, nanosec=314000000), 
1.192594317620409, -0.3127793895855972, 0.2528604444760572, builtin_interfaces.msg.Time(sec=14, nanosec=416000000), 
1.1613123450058442, -0.260670503516572, 0.20362714232560056, builtin_interfaces.msg.Time(sec=14, nanosec=484000000), 
1.1143857068343597, -0.2606953692868312, 0.19653656760276808, builtin_interfaces.msg.Time(sec=14, nanosec=586000000), 
1.0674547087497843, -0.31285878752019974, 0.22733438772011916, builtin_interfaces.msg.Time(sec=14, nanosec=688000000), 
1.0205194348898343, -0.3128875731484178, 0.21776046983223052, builtin_interfaces.msg.Time(sec=14, nanosec=790000000), 
0.9735808193811839, -0.3129129645620014, 0.20818573748541452, builtin_interfaces.msg.Time(sec=14, nanosec=892000000), 
0.9266489226033114, -0.3129017076217429, 0.19861094402745438, builtin_interfaces.msg.Time(sec=14, nanosec=994000000), 
0.8797278607856887, -0.3128431953183175, 0.1890371169883725, builtin_interfaces.msg.Time(sec=15, nanosec=96000000), 
0.832817600857588, -0.31277107248574465, 0.17946521812876798, builtin_interfaces.msg.Time(sec=15, nanosec=198000000), 
0.786768871918728, -0.30986329622320213, 0.1699533746822163, builtin_interfaces.msg.Time(sec=15, nanosec=300000000), 
0.7434925587303345, -0.2977501404241785, 0.1606893741424522, builtin_interfaces.msg.Time(sec=15, nanosec=402000000), 
0.7033129227883017, -0.278186497101421, 0.15188305603374075, builtin_interfaces.msg.Time(sec=15, nanosec=504000000), 
0.6658941178022271, -0.25866146976035803, 0.1436635727538187, builtin_interfaces.msg.Time(sec=15, nanosec=606000000), 
0.6306273942230946, -0.2422850952173572, 0.13598874156732635, builtin_interfaces.msg.Time(sec=15, nanosec=708000000), 
0.5970775493356144, -0.22938856155537554, 0.12876473617254364, builtin_interfaces.msg.Time(sec=15, nanosec=810000000), 
0.5651236978441301, -0.21834565459654823, 0.12191234761539305, builtin_interfaces.msg.Time(sec=15, nanosec=912000000), 
0.5347841890421727, -0.20764453431147226, 0.11539500966309035, builtin_interfaces.msg.Time(sec=16, nanosec=14000000), 
0.5060773596273073, -0.19682112738940938, 0.10920699676292546, builtin_interfaces.msg.Time(sec=16, nanosec=116000000), 
0.4876549349831328, -0.15709751353013315, 0.08661593407364805, builtin_interfaces.msg.Time(sec=16, nanosec=184000000), 
0.46155237328817417, -0.14841662113044365, 0.08246613118092147, builtin_interfaces.msg.Time(sec=16, nanosec=286000000), 
0.43711545728779616, -0.16846492565112206, 0.094269948058019, builtin_interfaces.msg.Time(sec=16, nanosec=388000000), 
0.41334932387116624, -0.16067683139002642, 0.08921716650240528, builtin_interfaces.msg.Time(sec=16, nanosec=490000000), 
0.3910981450570963, -0.1533910407689996, 0.08442627898269198, builtin_interfaces.msg.Time(sec=16, nanosec=592000000), 
0.3701256703855303, -0.14407884495211984, 0.0798709734733379, builtin_interfaces.msg.Time(sec=16, nanosec=694000000), 
0.35034876951169464, -0.13583125181800548, 0.07558693577689383, builtin_interfaces.msg.Time(sec=16, nanosec=796000000), 
0.331655603255074, -0.12823355710152104, 0.07154484293435631, builtin_interfaces.msg.Time(sec=16, nanosec=898000000), 
0.3139176534347491, -0.12143705358981849, 0.0677226977817032, builtin_interfaces.msg.Time(sec=17, nanosec=0), 
0.2971082125716431, -0.1151579689447696, 0.06410233990977969, builtin_interfaces.msg.Time(sec=17, nanosec=102000000), 
0.28118966783362487, -0.10909328533708074, 0.06067065630112115, builtin_interfaces.msg.Time(sec=17, nanosec=204000000), 
0.2661277658491787, -0.10326815574154806, 0.05742094394530236, builtin_interfaces.msg.Time(sec=17, nanosec=306000000), 
0.251878388969156, -0.09770426288156293, 0.05434531594033324, builtin_interfaces.msg.Time(sec=17, nanosec=408000000), 
0.23839456581276663, -0.0924440001213735, 0.05143524900291488, builtin_interfaces.msg.Time(sec=17, nanosec=510000000), 
0.2256341224853846, -0.087480888279238, 0.04868168125417688, builtin_interfaces.msg.Time(sec=17, nanosec=612000000), 
0.21355702526675013, -0.08279180182005501, 0.046075828522413285, builtin_interfaces.msg.Time(sec=17, nanosec=714000000), 
0.20579762614214375, -0.06612165447746944, 0.036549363854009115, builtin_interfaces.msg.Time(sec=17, nanosec=782000000), 
0.19477961111435066, -0.06259138050799824, 0.034800941542983854, builtin_interfaces.msg.Time(sec=17, nanosec=884000000), 
0.18434947590072573, -0.07149383413806008, 0.039775016494690965, builtin_interfaces.msg.Time(sec=17, nanosec=986000000), 
0.17441692505727024, -0.06787562019026805, 0.03764112882091957, builtin_interfaces.msg.Time(sec=18, nanosec=88000000), 
0.16502918793319662, -0.06440095989176368, 0.03561810004460109, builtin_interfaces.msg.Time(sec=18, nanosec=190000000), 
0.1561948858164954, -0.0607401308025828, 0.033703587918873436, builtin_interfaces.msg.Time(sec=18, nanosec=292000000), 
0.14784645255058196, -0.05727578460871555, 0.03189679578841863, builtin_interfaces.msg.Time(sec=18, nanosec=394000000), 
0.1399475094973773, -0.054157921063727, 0.030191241654782916, builtin_interfaces.msg.Time(sec=18, nanosec=496000000), 
0.13245999285873766, -0.051288198972814315, 0.02857726893365539, builtin_interfaces.msg.Time(sec=18, nanosec=598000000), 
0.1253650074013511, -0.04860834032008737, 0.02704853066350769, builtin_interfaces.msg.Time(sec=18, nanosec=700000000), 
0.11864897321623112, -0.04603673214168847, 0.02560023019638975, builtin_interfaces.msg.Time(sec=18, nanosec=802000000), 
0.11229471197793933, -0.04356765141137253, 0.024228991096495463, builtin_interfaces.msg.Time(sec=18, nanosec=904000000), 
0.10628314913509429, -0.04121941360378944, 0.02293142473439, builtin_interfaces.msg.Time(sec=19, nanosec=6000000), 
0.10059374193154946, -0.03900323348796623, 0.021703669007031648, builtin_interfaces.msg.Time(sec=19, nanosec=108000000), 
0.09520853975271874, -0.03691536460791849, 0.020541809295716647, builtin_interfaces.msg.Time(sec=19, nanosec=210000000), 
0.09011138161390513, -0.03494120105881446, 0.019442129104275785, builtin_interfaces.msg.Time(sec=19, nanosec=312000000), 
0.08683688410938896, -0.02790551881109928, 0.01542221897697406, builtin_interfaces.msg.Time(sec=19, nanosec=380000000), 
0.08218796529367316, -0.02641138773410656, 0.01468438642429481, builtin_interfaces.msg.Time(sec=19, nanosec=482000000), 
0.07778788301216318, -0.030163336990752614, 0.016783265804235316, builtin_interfaces.msg.Time(sec=19, nanosec=584000000), 
0.07359701843235647, -0.028636489537722288, 0.015882954938197108, builtin_interfaces.msg.Time(sec=19, nanosec=686000000), 
0.06963531849387089, -0.027175215060974284, 0.015029374955810556, builtin_interfaces.msg.Time(sec=19, nanosec=788000000), 
0.06590688008224659, -0.02563379450036628, 0.014221466756576226, builtin_interfaces.msg.Time(sec=19, nanosec=890000000), 
