x, y, theta, stamp, 
0.016879541589723802, 1.5863376485354597e-05, 0.003087173041231689, 4862000000, 
0.016880021388057227, 1.5864734676854796e-05, 0.003087179388742577, 4896000000, 
0.018032006053778245, 1.9408043508631605e-05, 0.003090688559808616, 4998000000, 
0.028423779635657183, 5.150035432807019e-05, 0.0031085848949707296, 5100000000, 
0.04921469972053279, 0.00011618200296541053, 0.0031244399984064865, 5202000000, 
0.07986834418128931, 0.00019939748908382962, -0.0005420891760213016, 5304000000, 
0.11643874773296534, -0.0008380688758778868, -0.0649655168335862, 5406000000, 
0.15800005919276772, -0.006045363165352735, -0.1931782643131206, 5508000000, 
0.20271625953455574, -0.019131705258491276, -0.3821710558849581, 5610000000, 
0.24461544021143858, -0.0408423278990524, -0.5741717530386897, 5712000000, 
0.28155391074832375, -0.07021340774931166, -0.7675907370302978, 5814000000, 
0.3121550892319484, -0.10614289744964901, -0.9613270064961512, 5916000000, 
0.3351037806091826, -0.14693467823147577, -1.1581054683627616, 6018000000, 
0.34923977563145836, -0.19122065551326728, -1.362510631404002, 6120000000, 
0.3536612335474761, -0.22224833105057168, -1.4936532051417044, 6188000000, 
0.3531249611228094, -0.2675642752094974, -1.6650357317764812, 6290000000, 
0.3460635350916366, -0.31067811261944545, -1.7869985466942941, 6392000000, 
0.33492421630596214, -0.35401793312405505, -1.8495951892902553, 6494000000, 
0.3220867863616457, -0.39707580638988493, -1.8645722287497488, 6596000000, 
0.3092298630022663, -0.4410288993946261, -1.8422440298409826, 6698000000, 
0.2974010384042067, -0.4866306020640415, -1.808563005298456, 6800000000, 
0.28667734194348177, -0.5326069273270011, -1.7933901511375867, 6902000000, 
0.27612038822089724, -0.5784240800162915, -1.802922353491342, 7004000000, 
0.2645918584790353, -0.6239890379055093, -1.8305214748674346, 7106000000, 
0.25183568779171583, -0.6692189372145406, -1.858178093526955, 7208000000, 
0.238225119824188, -0.7141673347583455, -1.8729086436416087, 7310000000, 
0.2243238032490726, -0.7589782609685161, -1.868517064007859, 7412000000, 
0.2108972934950276, -0.8039011107796338, -1.854084415403667, 7514000000, 
0.19812583323830438, -0.8490037168261844, -1.8399071240515983, 7616000000, 
0.18575430765225812, -0.8942251417891356, -1.835095583631932, 7718000000, 
0.17334550316373898, -0.9394457276885311, -1.8407009804803023, 7820000000, 
0.1648831786607822, -0.9695484934369327, -1.8489860557893456, 7888000000, 
0.15182839783409535, -1.0145955933372177, -1.857581299511395, 7990000000, 
0.13847875700193865, -1.0595476199796248, -1.8597301576445429, 8092000000, 
0.12517150513333333, -1.104506764552444, -1.8571829928925585, 8194000000, 
0.11206773980151405, -1.149519207645182, -1.8518474077286895, 8296000000, 
0.09917370294735088, -1.1945964676748222, -1.8477210568504037, 8398000000, 
0.08637426341267995, -1.2397109146643617, -1.8470240428448004, 8500000000, 
0.07352319714927272, -1.2848238812871795, -1.849392710289796, 8602000000, 
0.060538197312247854, -1.3299088926274771, -1.852847497217968, 8704000000, 
0.04742924928858397, -1.3749662250104944, -1.855063528789218, 8806000000, 
0.03427452260617483, -1.4200171571978182, -1.8550141253152717, 8908000000, 
0.021159986320733768, -1.4650861824915975, -1.8532079481358052, 9010000000, 
0.008128591722055337, -1.5101841149837112, -1.8510688943481919, 9112000000, 
-0.00482933339933479, -1.5553034635416336, -1.8499678520590126, 9214000000, 
-0.017775182792575422, -1.6004318551547434, -1.850322710032814, 9316000000, 
-0.030760828857580483, -1.645553473121259, -1.8516214821235095, 9418000000, 
-0.039448963794070646, -1.6756273926839518, -1.8525761339900084, 9486000000, 
-0.05252063756056298, -1.7207263070480587, -1.8532410908081052, 9588000000, 
-0.06560368314905664, -1.7658102403441343, -1.853043131812195, 9690000000, 
-0.07866620734312017, -1.8108880627943615, -1.8524618172039542, 9792000000, 
-0.09169469315494541, -1.8559644577622343, -1.8518548276303166, 9894000000, 
-0.10469939158814333, -1.9010371120541003, -1.851551467895952, 9996000000, 
-0.11769827109614371, -1.9461009683618153, -1.8516640247155804, 10098000000, 
-0.13070466685613555, -1.991151677950738, -1.8519963070373833, 10200000000, 
-0.1437247415974337, -2.036197803998267, -1.8523081561477348, 10302000000, 
-0.1567550970116333, -2.0812454771218403, -1.852408673653716, 10404000000, 
-0.16978588598157257, -2.1262972562805165, -1.8522795998925297, 10506000000, 
-0.18280985065667824, -2.171355679815919, -1.8520443586855557, 10608000000, 
-0.19582591720635903, -2.216421292597642, -1.8518656472529296, 10710000000, 
-0.20883888385671662, -2.261492884223994, -1.851832428134564, 10812000000, 
-0.22185500883882628, -2.3065685844582364, -1.8519340645750948, 10914000000, 
-0.23487778984565968, -2.3516470883080913, -1.8520804541068783, 11016000000, 
-0.24790651339429887, -2.3967283156453254, -1.8521751434406222, 11118000000, 
-0.2565943539309241, -2.4267842513964495, -1.8521680778908953, 11186000000, 
