e, e_dot, e_int, stamp, 
0.009520945666986247, -0.006375573595129118, 0.0022190117970141052, builtin_interfaces.msg.Time(sec=16, nanosec=490000000), 
0.005959602406428788, -0.01906120202579335, 0.001846778753955564, builtin_interfaces.msg.Time(sec=16, nanosec=592000000), 
0.0032493702926312817, -0.020905251247849883, 0.0012736344488911493, builtin_interfaces.msg.Time(sec=16, nanosec=694000000), 
0.001479843493212618, -0.014932529710720566, 0.0007268395010745427, builtin_interfaces.msg.Time(sec=16, nanosec=796000000), 
0.0012073764648259377, -0.00680664609268448, 0.00040368813704554893, builtin_interfaces.msg.Time(sec=16, nanosec=898000000), 
0.0016547637201198562, 0.000583067423024127, 0.000295254890114772, builtin_interfaces.msg.Time(sec=17, nanosec=0), 
0.002125550351431915, 0.0030605796220199246, 0.00033916295647368417, builtin_interfaces.msg.Time(sec=17, nanosec=102000000), 
0.002097224401300224, 0.0014748689372678925, 0.0003996726161539356, builtin_interfaces.msg.Time(sec=17, nanosec=204000000), 
0.0014882082657132756, -0.002124473619062132, 0.00038834684525428814, builtin_interfaces.msg.Time(sec=17, nanosec=306000000), 
0.0006429604443765058, -0.00484754652307906, 0.00028753073157452034, builtin_interfaces.msg.Time(sec=17, nanosec=408000000), 
-2.8479534930792028e-05, -0.005055626002146892, 0.00014298286391081126, builtin_interfaces.msg.Time(sec=17, nanosec=510000000), 
-0.0002605108757862684, -0.0030115710672092475, 2.406996228884228e-05, builtin_interfaces.msg.Time(sec=17, nanosec=612000000), 
-8.356720479385515e-05, -0.00018362556621021042, -2.5333917854742256e-05, builtin_interfaces.msg.Time(sec=17, nanosec=714000000), 
0.00019106638213561844, 0.0015052575264062895, -8.67066291185529e-06, builtin_interfaces.msg.Time(sec=17, nanosec=782000000), 
0.00044514371153425714, 0.0017623697210937077, 3.131643036964115e-05, builtin_interfaces.msg.Time(sec=17, nanosec=884000000), 
0.0004936061500586675, 0.0010084658930768302, 7.682750457354092e-05, builtin_interfaces.msg.Time(sec=17, nanosec=986000000), 
0.0003505098776646065, -0.00031544611289883545, 8.76696622695121e-05, builtin_interfaces.msg.Time(sec=18, nanosec=88000000), 
0.00012696236010967255, -0.0012221459664966499, 6.603333037264036e-05, builtin_interfaces.msg.Time(sec=18, nanosec=190000000), 
-6.459525497581886e-05, -0.0013836837754680846, 2.807563483029529e-05, builtin_interfaces.msg.Time(sec=18, nanosec=292000000), 
-0.00012913218000143445, -0.0008536484670370233, -4.5400250909954915e-06, builtin_interfaces.msg.Time(sec=18, nanosec=394000000), 
-7.469193395959195e-05, -3.3655596612576964e-05, -1.8252517087705476e-05, builtin_interfaces.msg.Time(sec=18, nanosec=496000000), 
3.4297692224960485e-05, 0.0005447662407546497, -1.152779667805248e-05, builtin_interfaces.msg.Time(sec=18, nanosec=598000000), 
0.0001157404597298406, 0.0006347746456314418, 5.123542823674221e-06, builtin_interfaces.msg.Time(sec=18, nanosec=700000000), 
0.00012379046759058987, 0.0002983092512187646, 1.8620346129086582e-05, builtin_interfaces.msg.Time(sec=18, nanosec=802000000), 
6.612227566704654e-05, -0.0001653939468759802, 2.0784417803148435e-05, builtin_interfaces.msg.Time(sec=18, nanosec=904000000), 
-1.4144612090483122e-05, -0.00045978359893690995, 1.1952232919366422e-05, builtin_interfaces.msg.Time(sec=19, nanosec=6000000), 
-6.89948774736937e-05, -0.00045039051046913414, -1.1571705450048595e-06, builtin_interfaces.msg.Time(sec=19, nanosec=108000000), 
-7.536118072937192e-05, -0.000204055228796296, -1.0778045579961313e-05, builtin_interfaces.msg.Time(sec=19, nanosec=210000000), 
-4.175637582370939e-05, 9.079500549994772e-05, -1.26556455138207e-05, builtin_interfaces.msg.Time(sec=19, nanosec=312000000), 
-8.11164516356655e-06, 0.0002241651185526846, -7.096321430610045e-06, builtin_interfaces.msg.Time(sec=19, nanosec=380000000), 
2.1508389259627947e-05, 0.00021088255027779113, -1.6070457979000528e-06, builtin_interfaces.msg.Time(sec=19, nanosec=482000000), 
2.5198007347793094e-05, 0.00011103217503786549, 2.624443098182105e-06, builtin_interfaces.msg.Time(sec=19, nanosec=584000000), 
8.297728823825068e-06, -4.40355347860096e-05, 3.740280529324735e-06, builtin_interfaces.msg.Time(sec=19, nanosec=686000000), 
-1.4833240839173811e-05, -0.00013343749395655635, 1.2690496826062156e-06, builtin_interfaces.msg.Time(sec=19, nanosec=788000000), 
-3.241380659080306e-05, -0.00013570511804876043, -2.6485536652183226e-06, builtin_interfaces.msg.Time(sec=19, nanosec=890000000), 
-3.5892599072440134e-05, -7.019786077755441e-05, -5.6534959621643554e-06, builtin_interfaces.msg.Time(sec=19, nanosec=992000000), 
-2.5560821311776394e-05, 2.284328426342223e-05, -6.382971434301331e-06, builtin_interfaces.msg.Time(sec=20, nanosec=94000000), 
-1.0901093447257537e-05, 8.330501875060865e-05, -4.920106940540236e-06, builtin_interfaces.msg.Time(sec=20, nanosec=196000000), 
-2.978236003370327e-06, 7.527528436135356e-05, -2.6819302518434892e-06, builtin_interfaces.msg.Time(sec=20, nanosec=298000000), 
-3.4679135352266854e-06, 2.4777266373436173e-05, -1.1796125230381092e-06, builtin_interfaces.msg.Time(sec=20, nanosec=400000000), 
-1.4295310836853758e-05, -3.772358277827811e-05, -1.4104193055306523e-06, builtin_interfaces.msg.Time(sec=20, nanosec=502000000), 
-2.5450822313421995e-05, -7.327636259398436e-05, -2.9385551746141653e-06, builtin_interfaces.msg.Time(sec=20, nanosec=604000000), 
-2.9138394323169337e-05, -4.947694495438526e-05, -4.6841478681942655e-06, builtin_interfaces.msg.Time(sec=20, nanosec=706000000), 
-2.278813330303109e-05, 8.875630034636353e-06, -5.2616597958943235e-06, builtin_interfaces.msg.Time(sec=20, nanosec=808000000), 
-7.619021053173469e-06, 7.173124423331956e-05, -4.0490973101974244e-06, builtin_interfaces.msg.Time(sec=20, nanosec=910000000), 
