x, y, theta, stamp, 
-1.999940056606918, -0.5000009972564604, 1.6433918491244677e-06, 42092000000, 
-1.9999400371867735, -0.5000009972646501, 1.644441067565871e-06, 42126000000, 
-1.9987854589607017, -0.5000010007459067, 2.722558041065319e-06, 42228000000, 
-1.9883886972516762, -0.5000010171960092, 2.989368186122512e-06, 42330000000, 
-1.9675928103681204, -0.5000010280634534, 3.370422558550234e-06, 42432000000, 
-1.9363975860554539, -0.5000009933064182, 3.6080004634470476e-06, 42534000000, 
-1.8948430741263786, -0.4999995360882997, 0.000269797541371367, 42636000000, 
-1.8480739822647643, -0.4994571350074687, 0.026912601498642035, 42738000000, 
-1.8012583354851015, -0.49762972346654066, 0.05332898218462706, 42840000000, 
-1.754508674215062, -0.4944861294977595, 0.07951275298464427, 42942000000, 
-1.707805369553692, -0.49041295996726203, 0.0946309908016166, 43044000000, 
-1.6611204798679753, -0.48589733686092296, 0.10000785560142586, 43146000000, 
-1.6144565525988384, -0.4811189055539575, 0.10475296506959846, 43248000000, 
-1.567829277278171, -0.47601167418255136, 0.11358854171335836, 43350000000, 
-1.536788916253123, -0.47228784838249854, 0.12472678351556504, 43418000000, 
-1.490305561741366, -0.466084209137222, 0.14204173889779692, 43520000000, 
-1.443926004315397, -0.459093792293101, 0.15689276212374778, 43622000000, 
-1.3976278924044578, -0.451514786981671, 0.16766154301387282, 43724000000, 
-1.351386692685204, -0.443535382119456, 0.1746706874082698, 43826000000, 
-1.3051961260941163, -0.4352439949115489, 0.18102237846530664, 43928000000, 
-1.259069964167032, -0.426605697780851, 0.1892956401809458, 44030000000, 
-1.2130294749855428, -0.41752886432257813, 0.1998361351646548, 44132000000, 
-1.1670961692662485, -0.4079517006878527, 0.21114138773803137, 44234000000, 
-1.1212740078930439, -0.39789463656234136, 0.22111355715592618, 44336000000, 
-1.0755476988477772, -0.38743967763019027, 0.2288307960393837, 44438000000, 
-1.0299022238757467, -0.37667103577479644, 0.23494172839197008, 44540000000, 
-0.984334132270433, -0.3656251437033132, 0.2409355665046382, 44642000000, 
-0.9388447456974883, -0.3542770973272085, 0.2479409892220009, 44744000000, 
-0.8934403684500863, -0.34258601838960445, 0.25591147089334537, 44846000000, 
-0.8632218234007367, -0.33459013375379354, 0.26145925799371383, 44914000000, 
-0.8179691773114136, -0.3222984694209708, 0.2689129079138388, 45016000000, 
-0.7727992441535793, -0.309686017692902, 0.2753579822990457, 45118000000, 
-0.727704217403213, -0.2967920852115503, 0.2812944344976199, 45220000000, 
-0.6826808297413348, -0.2836371084401215, 0.28711475937651515, 45322000000, 
-0.6377328581859955, -0.27021613789310894, 0.2931215111203443, 45424000000, 
-0.592866327564022, -0.25651610553696375, 0.2994432989295495, 45526000000, 
-0.548084492716277, -0.24253107996415238, 0.3058123764284147, 45628000000, 
-0.5033877783188035, -0.22826477432737363, 0.3120081939346816, 45730000000, 
-0.45877443428254633, -0.21372807899943055, 0.3179251305826738, 45832000000, 
-0.4142433261981758, -0.19893083387510702, 0.3236853125331873, 45934000000, 
-0.36979633092234715, -0.18387455619844886, 0.32953444535068394, 46036000000, 
-0.32543774381687995, -0.16855166435371466, 0.3356703942721001, 46138000000, 
-0.2959231307386029, -0.15818344248979432, 0.3399972924037709, 46206000000, 
-0.2517453529703549, -0.14239369472689495, 0.3466721925925485, 46308000000, 
-0.20768673904695503, -0.1263074662328389, 0.3536166608478724, 46410000000, 
-0.1637510465549828, -0.10991955061773794, 0.36056189555587764, 46512000000, 
-0.11994107996752641, -0.09321389429120233, 0.36815308723597856, 46614000000, 
-0.07626792907233686, -0.07614749248269063, 0.3769663630259651, 46716000000, 
-0.03275896340978409, -0.05866262655834861, 0.3873840947981311, 46818000000, 
0.010544353718385097, -0.04067481377134389, 0.4001879978745927, 46920000000, 
0.05357839551225157, -0.022059011832371724, 0.41676070816693067, 47022000000, 
0.09615252295189361, -0.002619132913572979, 0.44130016755537754, 47124000000, 
0.13808230322801665, 0.01816392464324519, 0.47018720732371166, 47226000000, 
0.18041275189487227, 0.03860587950742145, 0.42844851706519566, 47328000000, 
0.22396195449573167, 0.05643690537249286, 0.35761113295297525, 47430000000, 
0.2683238213221297, 0.07197631526688852, 0.3162649524305706, 47532000000, 
0.31289216545824633, 0.08664388998372094, 0.3168136933423387, 47634000000, 
0.35659814032090403, 0.10314455807525788, 0.4094062959121072, 47736000000, 
0.3980456392330283, 0.12448482701220402, 0.5419870486473103, 47838000000, 
0.4239697888620142, 0.14165256663765485, 0.6313218077069322, 47906000000, 
0.46045321146929646, 0.17086840980091578, 0.7168348132113718, 48008000000, 
