odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
-0.00032492008176632226, -0.0015877471305429935, 0.7467436827071959, 0.0, 2.33544915317907e-06, 1.3227560905774605, -1.7632558752593397, 3.0490111588219957, 1762985918780581104, 
-0.00032492008176632226, -0.0015877471305429935, 0.7467439688738682, 0.0, 1.7045516642610892e-06, 1.3233521006108289, -1.7665204682332958, 3.050492022375175, 1762985918991060624, 
-0.00032492008176632226, -0.0015877471305429935, 0.7467439841556527, 0.0, 0.0, 1.323688312714552, -1.7632385193431555, 3.0498720369931127, 1762985919181020380, 
-0.00032492008176632226, -0.0015877471305429935, 0.7467439841556527, 0.0, 0.0, 1.3189574676947429, -1.765383556578988, 3.0509146373469536, 1762985919370798198, 
-0.00032488827127963305, -0.0015877506230026484, 0.746744163453807, 0.0, 0.0, 1.3232685637292398, -1.7633070670081952, 3.051115127695884, 1762985919581028791, 
-0.00032488827127963305, -0.0015877506230026484, 0.746744163453807, 0.0, 0.0, 1.323924551563242, -1.7642448117668152, 3.051083407219454, 1762985919631259518, 
-0.00032488827127963305, -0.0015877506230026484, 0.746744163453807, 0.0, 0.0, 1.3238141541499426, -1.772536882430018, 3.0551567564885302, 1762985919770501816, 
-0.00032488827127963305, -0.0015877506230026484, 0.746744163453807, 0.0, 0.0, 1.3204901025124327, -1.7800283889527904, 3.053543834006995, 1762985919882038858, 
-0.00032488827127963305, -0.0015877506230026484, 0.746744163453807, 0.0, 0.0, 1.3227818457333191, -1.7723999752313282, 3.0484924358016285, 1762985919981036471, 
-0.00032488827127963305, -0.0015877506230026484, 0.746744163453807, 0.0, 0.0, 1.3204441506623632, -1.7734740933133115, 3.046069849421825, 1762985920081010532, 
0.0007384403143078089, -0.00041816156590357423, 0.7177918770230395, 0.025574957586880498, -0.5450433492660522, 1.3195997544862388, -1.772524245615269, 3.035425136710554, 1762985920282247712, 
0.0029851668514311314, 0.0012830453924834728, 0.6605922340532218, 0.033090191032813125, -0.6399868130683899, 1.321568255953039, -1.7755149166921635, 2.960695296579548, 1762985920377044864, 
0.006738645490258932, 0.0038186106830835342, 0.5756292378793193, 0.036250448753998625, -0.8748564124107361, 1.3093875780965707, -1.7846783107891064, 2.839247987927448, 1762985920477022667, 
0.015445779077708721, 0.00947462860494852, 0.41104844405505736, 0.053673184803823104, -0.7521381378173828, 1.312359442062688, -1.7850080670830035, 2.741957592155709, 1762985920685503973, 
0.019605576992034912, 0.011452678591012955, 0.34216624694313924, 0.04890744513761641, -0.7735760807991028, 1.3041526143084268, -1.78426421063495, 2.6487204503761923, 1762985920776077748, 
0.02301810123026371, 0.01306861825287342, 0.25666732738487735, 0.02617059980354424, -0.7960866093635559, 1.2906091453063337, -1.7827767751939736, 2.5342367879038266, 1762985920882031804, 
0.02515668049454689, 0.01367910299450159, 0.18579269465927817, 0.019234222630905153, -0.7955778241157532, 1.2912207680393315, -1.7630348607810127, 2.4438203694613643, 1762985920970910762, 
0.03310569003224373, 0.01442183181643486, 0.020934568382791334, 0.042530378793638406, -0.7873703241348267, 1.2846527089128426, -1.7651565501512132, 2.3329756869344105, 1762985921181135409, 
0.03685733675956726, 0.014503920450806618, -0.05935414343636855, 0.028858437616462833, -0.7956871390342712, 1.2807098011682443, -1.7574660583334896, 2.2314670747219703, 1762985921282574101, 
0.04038628190755844, 0.013570263981819153, -0.14738089332057924, 0.025559861468012545, -0.8095978498458862, 1.2755994240775144, -1.7481838473748434, 2.1279884308368224, 1762985921390678728, 
0.04784402623772621, 0.011990954168140888, -0.2931419050120037, 0.02746008095981787, -0.8131847977638245, 1.2688569152638545, -1.7402250595247728, 2.0226100875284305, 1762985921581065911, 
0.049420226365327835, 0.011390761472284794, -0.33453397060716433, 0.03365617024730447, -0.8279881477355957, 1.2717147150008445, -1.7289161371048352, 1.9317033033425484, 1762985921631054012, 
0.05573612079024315, 0.007034963462501764, -0.5236199330155752, 0.0405074679577575, -0.6270654201507568, 1.2668719305193412, -1.7306012571236928, 1.8234035994936524, 1762985921880505632, 
0.05835098400712013, 0.0055998098105192184, -0.5562910198198352, 0.029606166315260574, -0.24742940068244934, 1.2687772111476694, -1.7135755894248454, 1.765915707999144, 1762985921981074056, 
0.06163695827126503, 0.0034106194507330656, -0.5861224194715953, 0.06034744939426839, -0.3673526644706726, 1.2689104453164413, -1.7127243138682569, 1.7233580392305552, 1762985922078057310, 
0.06793604791164398, -0.0006244522519409657, -0.6233156548636749, 0.06371873778855797, -0.33649611473083496, 1.270996944944772, -1.698651341153658, 1.6878478341930392, 1762985922187636516, 
0.07101547718048096, -0.002906306181102991, -0.6335757942197464, 0.037436044770184834, -0.07747810333967209, 1.268506265660922, -1.6860041368451406, 1.6844148088288176, 1762985922281195635, 
0.07422006875276566, -0.004955476149916649, -0.6337779933864717, 0.041255524852143184, 0.018113238736987114, 1.2692912346167644, -1.6780591654901884, 1.6884114800286862, 1762985922381081866, 
0.08131939172744751, -0.010163011960685253, -0.6073699781210992, 0.054930219825388385, 0.23363542556762695, 1.2694782668958053, -1.6703165989360056, 1.72116080357068, 1762985922571307800, 
0.0860239714384079, -0.013524500653147697, -0.5798003620573329, 0.05039267279112598, 0.269468754529953, 1.2575736135091804, -1.657167308375046, 1.7556067378160518, 1762985922669158864, 
0.08897305279970169, -0.015423162840306759, -0.5460403250609349, 0.03706001176306203, 0.27436819672584534, 1.258262175954948, -1.648627946115694, 1.7980517192854877, 1762985922783111621, 
